workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1565,condition1,all-the-a,other,0.010000000000000007,,19,control_all_novels,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,all,0.4899999999999999,,20,110811:17,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,the,1.1102230246251563e-16,,20,110811:17,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,a,0.51,,20,110811:17,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,other,0,,20,110811:17,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,all,0,,21,42920:16,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,the,0,,21,42920:16,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,a,1,,21,42920:16,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,other,0,,21,42920:16,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,all,0,,22,76857:29,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,the,0,,22,76857:29,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,a,0,,22,76857:29,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,other,1,,22,76857:29,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,all,0,,23,16185:21,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,the,0,,23,16185:21,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,a,0,,23,16185:21,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,other,1,,23,16185:21,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,all,0,,24,control_the_book,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,the,1,,24,control_the_book,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,a,0,,24,control_the_book,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1565,condition1,all-the-a,other,0,,24,control_the_book,[],41,Yes,"a bit confusing, but i've never been good with grammar",1,1,0,Male,english,Chrome,Windows,1080,1920,12.534816666666666,
1553,condition1,,,,"['jessica', 'Jessica']",1,bot_check,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.4,,4,example1,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.6000000000000001,,4,example1,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,4,example1,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,4,example1,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.93,,5,example2,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.07,,5,example2,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,5,example2,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,5,example2,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.1299999999999999,,6,example3,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.87,,6,example3,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,6,example3,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,6,example3,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.27,,7,example4,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.1,,7,example4,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0.6299999999999999,,7,example4,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,7,example4,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.47,,9,60573:116,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.31000000000000005,,9,60573:116,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0.22,,9,60573:116,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,9,60573:116,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,10,control_all_cookies,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,1,,10,control_all_cookies,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,10,control_all_cookies,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,10,control_all_cookies,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,11,control_a_tissue,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,11,control_a_tissue,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,1,,11,control_a_tissue,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,11,control_a_tissue,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,1,,12,31157:19,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,12,31157:19,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,12,31157:19,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,12,31157:19,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,13,5742:24,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,13,5742:24,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,13,5742:24,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,13,5742:24,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.08,,14,control_all_novels,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.35,,14,control_all_novels,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0.5700000000000001,,14,control_all_novels,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,14,control_all_novels,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0.5100000000000001,,15,110811:17,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0.49,,15,110811:17,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,15,110811:17,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,15,110811:17,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,16,control_a_napkin,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,16,control_a_napkin,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,1,,16,control_a_napkin,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,16,control_a_napkin,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,1,,17,control_the_book,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,17,control_the_book,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,17,control_the_book,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,17,control_the_book,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,18,16185:21,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,18,16185:21,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,18,16185:21,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,18,16185:21,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,19,133841:11,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,19,133841:11,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,19,133841:11,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,19,133841:11,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,1,,20,control_the_movie,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,20,control_the_movie,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,20,control_the_movie,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,0,,20,control_the_movie,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,21,42920:16,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,21,42920:16,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,21,42920:16,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,21,42920:16,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,22,153578:48,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,22,153578:48,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,22,153578:48,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,22,153578:48,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,23,144508:26,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,23,144508:26,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,23,144508:26,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,23,144508:26,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,the,0,,24,76857:29,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,all,0,,24,76857:29,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,a,0,,24,76857:29,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1553,condition1,the-all-a,other,1,,24,76857:29,[],28,Yes,,3,1,1,Female,english,Firefox,Windows,1080,2560,5.452983333333333,
1571,condition1,,,,"['Linda', 'Linda']",1,bot_check,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,4,example1,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,4,example1,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,4,example1,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,4,example1,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,5,example2,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,5,example2,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,5,example2,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,5,example2,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,6,example3,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,6,example3,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,6,example3,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,6,example3,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,1,,7,example4,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,7,example4,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,7,example4,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,7,example4,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,1,,9,control_the_book,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,9,control_the_book,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,9,control_the_book,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,9,control_the_book,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,10,60573:116,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,10,60573:116,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,10,60573:116,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,10,60573:116,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,11,42920:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,11,42920:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,11,42920:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,1,,11,42920:16,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,12,133841:11,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,12,133841:11,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,12,133841:11,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,1,,12,133841:11,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,13,153578:48,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,13,153578:48,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,13,153578:48,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,13,153578:48,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,14,31157:19,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,14,31157:19,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,14,31157:19,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,14,31157:19,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,15,control_all_cookies,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,15,control_all_cookies,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,15,control_all_cookies,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,15,control_all_cookies,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,16,110811:17,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,16,110811:17,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,16,110811:17,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,16,110811:17,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,17,control_a_tissue,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,17,control_a_tissue,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,17,control_a_tissue,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,17,control_a_tissue,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,18,16185:21,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,18,16185:21,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,18,16185:21,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,1,,18,16185:21,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,1,,19,5742:24,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,19,5742:24,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,19,5742:24,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,19,5742:24,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,1,,20,control_the_movie,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,20,control_the_movie,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,20,control_the_movie,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,20,control_the_movie,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,21,control_all_novels,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,21,control_all_novels,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,1,,21,control_all_novels,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,21,control_all_novels,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,22,144508:26,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,22,144508:26,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,22,144508:26,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,22,144508:26,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,23,76857:29,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,0,,23,76857:29,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,23,76857:29,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,1,,23,76857:29,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,the,0,,24,control_a_napkin,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,a,1,,24,control_a_napkin,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,all,0,,24,control_a_napkin,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1571,condition1,the-a-all,other,0,,24,control_a_napkin,[],24,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,4.597616666666666,
1560,condition1,,,,"['Linda', 'Linda']",1,bot_check,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,the,0.51,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,all,1.1102230246251563e-16,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,a,0,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,other,0.4899999999999999,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,the,0.51,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,all,1.1102230246251563e-16,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,a,0,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
1560,condition1,the-all-a,other,0.4899999999999999,,4,example1,[],18,Yes,,1,2,1,Female,English,Chrome,Mac,900,1440,12.965383333333332,
